NAME	BLCA_C	BRCA_C	CESC_C	COAD_C	KICH_C	KIRC_C	KIRP_C	LUAD_C	LUSC_C	OV_C	PRAD_C	READ_C	UCEC_C	BLCA_N	BRCA_N	CESC_N	COAD_N	KICH_N	KIRC_N	KIRP_N	LUAD_N	LUSC_N	PRAD_N	READ_N	UCEC_N
NOTCH1	1469.4509	924.96305	2347.93935	2626.4226	748.66755	1653.2432	667.2139	1106.1277	1782.5774	1452.3456	842.4487	2858.5521	1618.1747	1955.5113	1573.4187	1321.1221	2273.2783	1180.4704	1049.6667	1416.3246	2383.0393	2261.7219	1589.8733	1905.3096	1580.4151
NOX1	3.691	0.94005	1.63535	2948.2168	0.67485	0.618	0.9285	4.6419	1.0755	1.6766	8.1235	3701.47785	6.943	6.2712	0.4085	0.5483	2251.3868	0.9186	0.71225	0.578	1.4595	1.7741	20.63385	2438.88995	2.07095
NOX4	34.5205	165.79325	30.0113	25.091	551.026	548.15	590.4742	67.257	85.1538	76.2941	25.8912	36.8111	66.1937	16.5005	91.3674	171.7314	2.3497	302.3844	1075.44445	1745.0769	28.3465	33.6601	5.02235	8.3985	78.1259
NPR3	3.3038	24.25165	17.42305	3.5591	146.6075	641.9482	135.4633	54.3089	91.3059	26.3107	69.209	3.6691	25.9422	9.5694	107.3338	14.8047	11.6439	347.7292	1033.5224	1133.0032	189.0756	196.2485	101.4877	33.1664	51.2268
NR4A1	1286.91185	791.59585	820.4502	1836.5883	5982.86495	2232.5296	458.8139	1707.8025	984.5888	977.6015	6655.262	1565.5051	1145.71235	34395.3353	4899.0097	4473.8516	1303.409	8616.8097	5831.3677	10311.0863	9471.8028	9281.2065	9861.4127	3249.87455	3187.6735
NR4A3	84.232	59.6205	54.2098	50	127.38365	208.4534	34.9727	118.2876	95.2018	45.4147	148.9148	51.92535	31.4504	2154.7282	266.387	529.703	59.0737	488.7279	675.6815	960.80645	1023.8095	1362.5856	387.59615	338.996	145.52215
NRK	23.8636	51.1742	3.20365	6.3926	23.3094	5.3743	7.4467	46.2653	20.5899	55.3326	45.4006	5.90765	2.9317	68.3141	74.4822	109.1158	12.1402	842.0922	1061.16645	902.7236	11.7647	9.4563	157.4896	49.01485	70.39505
NRP1	942.94395	1890.3058	807.03065	752.3975	1271.82245	10158.9847	3667.3885	3410.4478	1342.7181	991.4227	1538.8967	703.56395	1330.8185	1657.2438	4041.3618	3166.6667	1095.6389	2620.6369	4110.99165	3359.27475	4135.9447	4523.8561	1443.7973	1133.4478	3844.67125
NRP2	450.42565	864.20565	647.64975	461.7769	389.70745	1411.5044	254.2128	1267.749	1174.5152	1194.7047	320.207	621.14655	703.7838	992.7212	1058.8737	3976.2376	589.9066	269.181	386.13665	321.909	1920.1807	2039.0341	775.39105	1527.29655	2441.77035
NTN1	70.4789	321.089	326.0156	79.0976	3581.2331	38.8751	20.1944	195.6863	596.0452	698.2002	173.0981	73.69305	881.2263	532.0378	371.0317	643.7286	499.4331	186.1011	185.21625	216.61625	326.9028	388.1322	404.62915	853.67165	1076.365
NUDC	2879.8824	2097.89295	2922.12815	2343.3243	1459.0721	1740.2291	2363.7176	2179.2596	2000.5617	1997.5719	2530.031	2325.15785	3123.84215	2399.6834	2373.3292	2455.3804	1671.9325	1869.9354	1919.67435	1951.4547	2080.2469	2059.364	2586.24275	1937.65765	2620.23865
OCA2	0	0.4491	3.7282	4.1397	0.3739	12.026	4.4697	3.6454	8.0652	30.2813	2.7615	5.30435	22.069	2.412	9.9921	3.9604	3.5325	15.1875	12.3184	11.2667	12.2508	12.2395	12.39495	4.81495	6.84675
ODC1	1285.60695	789.12	2008.61715	4195.8414	888.105	2072.4627	4510.5036	2305.4162	4257.8832	4381.8919	6320.3633	4428.5855	3230.78065	3009.7059	1201.6129	2591.4191	2040.4192	3936.7312	3188.9529	2931.8897	2571.3321	2748.8614	3672.2733	2948.88025	2476.4434
OGN	4.35255	183.4444	3.2346	17.8899	2.4626	16.6077	1.207	53.281	18.5665	64.8272	462.8259	22.5777	7.91335	1350.2922	2445.3413	2882.6855	635.9223	160.3579	180.76405	123.42345	550.9372	566.1151	1098.083	1366.5998	2837.99355
OPRM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401	0	0	0	0	0	0	0.885	0
OVOL2	209.31095	262.63225	233.4238	225.7504	5.3334	0.4129	26.3881	181.5774	127.0825	366.1485	234.3215	209.55735	328.82555	92.1283	140.5906	3.5336	315.0832	61.5077	47.0696	49.825	107.0922	90.6271	193.3805	220.227	94.96015
PAFAH1B1	2300.5363	2853.90865	2678.73715	2188.8964	2736.11045	3349.0328	3481.4632	2582.0151	2623.3471	1870.158	2288.465	2125.99045	2040.43605	3430.7158	4208.845	3759.2872	3516.3501	3441.324	4264.92805	3607.0149	4077.573	4007.9051	2852.5568	3583.25235	3052.94595
PBLD	103.6093	155.66965	75.4107	351.6636	179.9418	1571.831	782.8874	146.5081	71.3463	118.8286	225.4315	300.6831	191.10825	185.8054	209.5588	92.5795	1969.4042	2019.0406	3124.8452	3989.66195	107.0872	109.8283	197.118	1006.5514	200.0564
PCM1	1576.46365	2957.41935	1917.08055	1761.5879	1869.4118	2389.5022	1720.6241	2193.3257	1470.9117	1235.4554	2051.5169	1539.3402	2347.36505	2897.0464	4194.6024	2548.8449	1816.5434	2512.6575	2908.83335	2470.21035	2873.065	2851.4555	2852.02195	1967.0045	3203.77145
PDCD10	797.78025	787.3642	1186.46995	811.965	748.45815	491.7127	556.9462	675.8105	1483.8065	1084.4444	563.9977	860.90225	466.4125	0.3438	0.4615	0	0	0	0	0	0	0.2697	0.3413	0.17595	0
PDGFB	412.7449	813.2589	218.5846	289.4654	359.23275	1339.8909	301.5407	406.2054	454.2276	509.0058	230.6817	327.64445	437.96645	306.1036	793.0269	704.2904	176.5766	1246.9524	875.5657	899.9116	1241.5966	1520.1199	249.8819	254.44005	594.29605
PDS5B	640.37435	1022.057	832.39225	822.7695	505.1091	767.1946	461.0778	599.6286	599.3462	592.0471	917.1401	1035.90035	518.0505	864.4239	1208.9608	1157.7558	679.0679	816.7429	1022.52515	740.9135	893.1234	833.6286	1147.50615	817.1736	1456.3315
PGF	281.11595	155.34025	300.39725	146.4893	170.80625	1428.3657	58.4615	161.682	496.5492	87.1175	71.3472	170.4613	95.86675	182.8303	172.3226	183.1683	71.6633	130.4563	98.358	109.34385	56.7237	85.4229	224.71925	59.45695	188.3807
PHF14	857.1119	1043.50035	742.05705	964.3575	504.13805	683.6775	668.2189	805.2577	824.7423	770.4082	900.0485	1194.8963	841.0278	729.8041	911.2486	815.5477	544.8854	527.4199	607.4672	519.9017	628.2625	622.0904	694.70335	566.87355	879.63755
PHOX2B	0	0	0	0.4029	0	0	0	0	0	0	0	0.524	0	0	0	0	34.1837	0	0	0	0	0	0	59.0758	0
PICALM	3164.8235	3398.89375	2733.7937	3097.1199	9906.5374	6247.9062	5306.098	3903.3349	3469.9766	2845.3797	3251.683	3160.95645	2304.07635	3707.9108	5078.9253	3544.3454	3423.609	5278.2481	6875.3755	5421.1048	4075.6041	4362.3277	2839.84335	3275.6896	3206.3049
PIK3CB	676.04955	1050.6515	973.86545	1032.6042	791.10395	1387.3013	1146.6437	881.0217	1002.1082	879.4207	1150.8457	1108.58385	575.028	696.793	1100.9434	583.3922	1220.1789	1284.1942	1700.48065	1397.8279	850.998	804.2578	1099.7554	1203.2674	512.27215
PIK3CG	26.77135	75.26545	25.63175	42.1607	32.6454	173.2326	36.9212	131.4295	75.0682	60.0616	21.2373	33.60475	21.21845	48.4728	103.278	31.8021	174.8072	41.0948	72.55865	41.5711	262.226	289.5	34.3607	204.7772	28.5625
PKD2	441.4912	528.94285	365.2991	298.094	980.8862	2488.2409	2958.5148	617.3694	603.8685	439.8734	628.7925	319.8052	529.0153	0.8293	1.0703	1.1131	0.5952	0.6461	0.67235	0.4483	0.6189	0.7629	0.77905	0.40275	1.04615
PKN1	1973.9531	2511.6883	1468.26055	1665.6767	3077.0387	3587.1837	3645.209	2690.3138	1945.5017	4812.8689	3892.2474	1640.77425	3178.7932	2415.8692	1601.3739	4019.1912	1246.3768	2650.2136	2029.93495	2447.83245	3355.7289	3475.4444	2250.2749	1696.13835	3549.46355
PKP2	390.84175	397.5651	410.3799	2559.2484	382.01715	334.0122	181.6891	182.145	432.9378	1558.4821	505.9	2248.31185	667.45745	220.4515	650.8601	185.5124	4519.2281	255.7968	330.3466	331.5975	73.9372	85.6069	661.37385	3765.806	276.499
PLA2G4A	219.83345	53.61415	171.6403	110.1695	276.6921	87.2236	65.3892	533.9498	260.6692	153.7255	152.8425	75.0628	353.0918	740.8219	328.1518	322.4126	217.2867	322.2231	279.8589	181.26925	222.839	229.1262	321.0133	325.9042	476.2971
PMP22	801.36625	2615.4003	414.92255	830.2708	208.3241	1732.7124	966.2072	1442.3065	1081.9855	619.1457	551.2821	806.5329	401.03095	4628.9753	4480.3754	6081.4256	1417.3995	926.5811	844.27935	692.8954	3504.797	3927.1297	1095.807	2558.39125	3558.3474
POLA1	407.57125	532.34065	752.92855	586.5647	311.3062	329.5759	209.8458	321.1144	490.8452	382.8918	317.7856	720.74345	342.71625	345.5627	474.2063	314.8515	327.9038	255.8799	327.8677	252.5597	283.195	307.2525	369.67085	407.94215	345.10375
POLR3G	46.1324	45.85945	112.9341	100.2571	26.3714	33.7527	26.6746	59.3583	87.3502	50.1146	29.4592	85.12395	38.1005	39.4118	63.5063	34.629	30.2803	24.1128	22.03435	20.6225	45.3278	40.843	30.4846	49.68525	37.8488
POU1F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0	0.3009	0	0	0
PPARGC1A	4.9148	18.6432	14.95955	223.6864	6873.88175	606.1972	1923.7511	58.7473	36.4703	10.0647	65.4206	198.9435	16.34105	114.6345	120.0423	56.1837	873.9543	2720.4155	3278.27925	2928.9523	291.4894	270.3979	286.2753	807.0824	75.68625
PPP2R5C	1709.6861	2082.3864	1957.12565	2295.3368	2113.94265	1608.542	1307.6195	2197.0317	2223.6748	1873.6607	1687.6194	2306.60325	1705.8001	2260.2041	2414.2591	2435.3135	2162.6214	1741.3809	1899.8041	1642.321	2479.578	2414.4996	2048.8466	2653.1287	2370.75865
PPP3CB	891.63985	1294.6058	784.6634	763.7993	698.24105	931.1197	795.3534	1013.0597	954.0993	987.6289	1279.0956	745.3955	902.08605	1586.8877	1681.5192	1989.3993	971.172	1215.9779	1259.9205	1108.83105	1133.7868	1148.5598	1707.47125	1425.4765	1665.25685
PRDM1	351.37775	348.642	596.65375	439.0661	140.51615	775.3721	96.624	546.4481	730.4863	233.3333	139.2613	463.73865	298.80625	36.4397	32.7795	46.2046	17.4805	38.4539	36.2966	37.57095	28.4178	32.3224	43.8696	25.3161	40.4541
PRDM4	760.51945	903.0733	710.036	1036.3533	2875.9431	925.9988	989.3866	709.9678	789.909	812.9883	688.4021	1072.76535	749.9694	693.3432	857.0096	862.8975	968.8322	1109.7174	1211.0256	1190.69035	772.0287	807.3751	708.2902	886.79555	847.61395
PRG4	8.4366	43.75525	5.66725	4.6639	1.25095	4.4065	3.1895	65.3628	13.6841	10.4278	7.0642	6.6127	7.72165	16.7553	299.7683	33.3993	6.932	2.7644	2.83535	1.82075	684.6233	713.7455	2.57095	6.80285	5.59855
PRKCH	803.45575	667.1862	737.7196	256.7365	784.29215	1144.2039	164.9869	701.7233	902.0515	280.2454	1006.8866	272.25945	446.4395	1123.4244	1076.4538	1216.8317	348.4743	578.0466	577.10825	477.75795	1547.5177	1722.5011	895.1962	347.7452	803.47095
PRKCQ	26.19135	22.82565	84.54435	66.0759	32.3528	128.9389	225.6422	72.694	72.4617	251.5688	18.4011	69.9546	141.2885	56.8486	38.7597	47.1556	48.4211	549.9453	487.58175	419.03035	294.2561	283.4794	33.7582	59.6284	196.10015
PROX1	2.81985	5.0085	1.3556	161.931	5.14275	5.6634	1.9305	15.1926	12.6422	2.9985	6.4486	207.76335	7.434	26.0492	57.6923	4.3866	53.2495	190.113	206.8721	74.7801	16.3896	21.5779	12.22645	56.4648	15.91815
PRRX1	278.02785	1711.3453	422.026	225.7301	56.54965	164.695	11.0612	621.3389	808.1705	253.3572	604.4588	246.1166	521.36105	679.2829	2034.3547	4227.5618	102.6352	67.1025	70.79505	43.2985	488.189	607.2826	1032.77525	225.53315	3385.546
PSEN1	1701.46715	2056.8844	1848.43455	2030.4721	2130.6967	1645.0286	1991.5749	2038.8087	1787.0516	1616.5735	1822.4044	1977.4724	1710.8407	1461.9178	1873.5294	1430.5689	3362.8353	1838.1962	2078.28775	1859.17385	2103.537	2076.8776	1837.78785	2862.24675	1480.78065
PTGFR	19.30645	26.2305	6.1722	26.5668	5.302	38.5754	22.4375	25.2207	21.8101	5.848	45.4401	37.09925	4.4597	282.1705	267.8937	833.9934	66.2275	200.6639	298.33285	250.20525	174.5363	133.2725	92.3023	116.07445	354.2926
PTK2B	705.0208	578.42	987.31255	1032.9425	1695.7979	609.5837	701.4189	997.8575	1069.2723	505.097	1240.0503	922.631	522.90835	914.2743	673.9492	713.9136	2572.2086	924.4567	933.5567	1084.73975	1646.0708	1796.7877	1375.77685	2060.8061	633.391
PTN	216.72935	158.84675	105.47735	35.4906	139.27325	206.4764	96.6363	81.7512	362.5828	317.2975	847.6929	52.7493	196.13445	655.477	2337.8924	2748.5149	208.0444	412.5995	371.74505	406.0021	305.6518	309.2248	2204.8351	469.0509	1294.63595
PTPRC	240.39585	753.6627	495.51935	414.3616	284.3877	1530.6312	410.7143	1338.3602	847.9641	380.3318	277.2574	354.67585	231.41265	595.8005	702.8266	332.0132	1062.8544	188.4431	307.084	271.8156	2795.4438	3307.7357	373.09555	1089.99125	313.7939
PTPRZ1	4.28855	8.11205	310.3497	1.7921	0.3923	0.9002	0.2297	27.8989	1909.837	1.3822	19.9307	2.14	0.9676	54.7059	294.592	7.2607	35.6374	6.554	8.704	7.86725	32.2129	53.6913	84.1424	120.3651	3.07255
RAB10	4219.23855	3635.1027	4375.97845	3981.4815	2872.3159	3174.8299	2843.1619	3445.5959	4940.7143	3934.194	2910.8378	4295.88655	2904.94775	3532.563	2904.2461	2097.1731	4040.2584	2955.698	3300.03295	2744.8734	2668.8269	2784.5706	2976.8137	4540.9262	2475.1324
RAPGEF1	1332.564	1637.33425	1367.65965	1719.9815	3339.8748	2989.8759	1901.5974	1941.7476	2040.9835	1839.4866	1536.0581	1666.1491	1375.2331	1833.4247	2446.1596	1898.2332	2338.2763	1969.4172	2097.20535	2379.51	3485.5932	3630.4139	1658.32135	2169.4232	1964.4145
RAPGEF2	421.5067	642.8268	361.10505	864.0322	2266.36335	1566.6009	1026.2678	821.763	402.2898	407.491	751.6117	898.96805	581.60465	657.5139	1340.838	752.2968	1077.4213	1072.0363	1357.0753	1286.76015	1549.122	1556.8627	711.2332	1163.917	754.8214
RARB	68.21235	101.2635	152.7735	42.0494	443.05215	336.7155	208.9724	113.0779	248.4276	129.7052	205.1717	52.99235	107.54585	338.6301	310.6682	262.3762	62.7645	538.2197	485.6806	376.65175	193.2773	205.6534	401.16805	95.5459	275.43925
RARRES1	799.3841	272.5857	300.27835	292.0321	40.55935	96.9969	223.5878	399.4749	434.5328	491.0131	322.4156	341.8152	156.7194	385.8268	855.4981	228.6219	827.9837	141.0605	148.3666	114.45665	373.5168	466.6439	725.88915	716.40305	299.5543
RASGRF1	20.2026	20.5685	13.47945	11.6059	3.7635	9.324	15.0317	126.1307	31.163	13.0895	6.6651	14.5605	45.56455	8.2503	17.5707	11.2211	11.1935	10.5671	15.3964	20.6416	1317.3432	1229.83	22.7758	14.3388	111.60885
RBPJ	521.519	631.527	421.7202	435.1	681.12315	804.4175	424.9346	761.9844	516.7822	636.3963	615.515	478.78235	725.88365	0	0	0	0	0	0	0	0	0	0	0	0
RC3H2	221.47345	420.0587	288.3975	311.9891	439.6147	409.9619	180.1415	317.8294	416.7857	366.2252	264.674	368.81915	237.24845	327.7385	616.5011	152.2968	297.1181	442.3676	620.8568	484.6114	372.6813	418.8462	341.79055	345.1335	169.9952
REG1A	0	0	0	285.5022	0	226.5552	39.4737	0	0.6551	4.9915	0	301.47735	2.54605	0	0	0.7067	7.7577	2.2183	10.0151	22.7697	0	0	0	2.7663	0.2297
REST	157.70635	392.8892	160.4848	232.9303	421.52895	303.3708	172.7479	252.4744	293.4495	696.7766	232.0197	249.52105	209.99435	265.8824	465.1998	107.0671	238.4044	427.8768	523.14895	413.2127	254.9899	278.2184	366.9894	268.44975	160.46935
RNF43	274.9668	512.77825	505.2829	5673.7887	334.57685	74.8705	287.6946	754.5003	747.9726	795.6136	1016.3043	6250.3755	562.5385	2053.5294	1936.2385	2090.7591	2327.737	2083.3718	2099.2952	2426.2945	1962.4311	2108.6496	2433.5563	1896.1652	2449.3508
ROGDI	593.28215	766.5877	734.9367	327.7559	1006.3239	433.0309	908.7695	576.0695	555.0893	530.5627	968.763	315.73485	830.83145	630.4443	313.2162	428.7129	608.0082	845.2663	614.8453	977.9053	612.6221	580.9072	883.64285	621.00925	415.0187
RORA	116.45715	314.986	236.04735	106.5271	406.88785	1118.6676	530.2594	338.9791	502.907	180.9262	302.5712	134.1944	126.98695	447.4313	607.3341	505.5517	198.0151	625.3246	821.50265	683.2474	918.5868	827.2913	399.18915	246.07085	457.7403
ROS1	0.6276	0.5917	2.70005	1.5395	0	0	0	911.921	151.1437	5.1234	0.737	1.2921	2.21985	0	0	0	14.7002	24.5995	19.88575	9.6358	2247.2036	2447.3459	0.9903	12.2158	0
RPGRIP1	6.92235	10.1912	1.6978	2.1598	3.30615	7.6253	4.4785	16.7364	4.4	2.876	8.6092	2.5615	5.31215	89.4118	177.5374	120.1413	53.1809	128.8239	168.89945	136.12775	77.367	89.0005	139.9735	70.5584	142.85885
RPRD1B	981.2238	915.1377	987.0835	1058.1146	770.14005	737.5051	712.938	916.1074	1104.9317	1144.7674	980.4481	1383.53755	529.4174	882.3529	850.2674	766.5524	803.0615	787.9839	879.86515	802.6092	756.924	771.3889	891.92425	817.4894	869.3008
RPS6KA2	467.98815	726.6266	408.0199	535.5269	1221.8756	1470.2745	906.1662	2351.862	660.2092	821.0526	1532.5423	530.0139	911.29155	1796.9925	1581.0811	2756.1837	601.2718	1541.3878	1547.7532	1582.1673	4450.4332	4600.8521	1600.48305	754.1424	2141.171
RPS6KB1	738.948	886.16465	809.1109	589.7752	367.41065	723.5002	579.4512	804.0042	818.8055	526.1838	800.7712	611.89145	537.7996	768.2171	997.0792	776.5677	492.2078	510.387	579.39585	468.85625	629.9213	618.3142	714.69655	623.584	798.03575
RREB1	819.99965	1190.4375	1067.0642	1297.4052	1205.2224	1004.4097	1071.7034	1269.0058	1223.7674	1559.2321	1095.2646	1253.03885	1324.86645	780.3799	1369.1932	461.7162	2055.0763	1041.1313	1107.50255	1288.95195	1257.0988	1204.7912	1080.3291	1701.08425	703.02365
RRN3	1021.74285	1622.0817	973.08155	1292.6438	1536.70095	1072.7092	1106.9732	1073.8176	1047.823	915.2646	1260.0686	1433.8965	904.4431	1172.6027	1353.9652	1048.9376	984.4864	1036.779	1031.6943	858.3333	845.6325	866.0683	1253.5569	1123.39625	1153.4421
RUNX2	268.90015	333.99325	242.542	158.1451	33.1997	184.3487	96.9604	304.9442	329.8464	245.4844	158.1842	180.26215	98.3024	201.1952	170.6774	93.3993	147.7215	51.2904	52.5654	42.22735	117.5779	138.9076	252.0394	146.8435	76.84395
SCIN	116.3406	89.71925	76.91265	200.8785	10312.30755	461.1701	3886.4382	480.9295	105.6138	76.9795	248.5591	226.06105	97.70685	479.6055	95.326	42.0495	1654.415	5086.8968	4448.8082	4157.36015	270.0077	240.7259	186.8601	884.13335	72.5163
SDCBP	2844.64905	3254.66725	2450.38265	3804.9075	2342.4757	3864.9978	4004.3516	4326.3969	3430.4058	2915.0556	2855.0391	3943.943	3248.34725	655.7725	57.6508	195.9769	5718.4846	153.5311	90.35525	94.02775	163.4063	177.4375	89.5563	4575.1033	71.06365
SEMA5A	1308.6074	632.39855	156.88835	1114.2163	432.04755	1303.2612	2051.9691	294.6794	270.1597	308.5509	202.3102	1245.1711	481.34565	968.0303	2326.9841	981.9788	1586.6881	1374.8678	2535.32855	3067.65725	2991.334	2318.0169	542.71835	1511.15765	1400.7108
SERPINB3	91.57325	0	6716.76365	0	0	0	0	6.7555	862.727	0	10.6009	0	3.62125	55.7769	0	66.3366	0	0	0.5289	1.16655	8.25	34.6073	36.6989	0	0
SESN1	406.7586	559.3845	368.0322	744.186	458.62135	660.4692	554.7734	344.9883	392.9363	305.2878	1072.6392	1311.12095	388.22015	548.4805	1089.9074	1030.843	635.9223	488.7279	587.08795	485.3939	1303.1496	1098.454	1225.3703	650.7724	820.3536
SFRP1	58.5783	662.63555	514.2977	14.8017	27.8159	65.1319	26.6611	33.9693	86.5674	217.756	1474.7095	26.77465	496.6287	1228.9513	21295.2418	8784.4884	887.5287	8763.6157	10135.52035	9087.87645	145.9559	153.2715	1897.80105	1537.6866	4523.78985
SFRP2	729.38195	8491.03995	495.37275	547.2496	163.20375	234.7008	19.5775	1846.2582	3034.4828	255.8643	686.0808	421.6838	94.06785	5741.7209	5245.509	798.355	2033.9623	83.5848	96.24605	95.32605	889.5582	1141.3365	765.0598	2942.01455	23.9251
SFRP4	264.37755	1525.8464	367.75595	381.5514	39.3092	167.9428	96.9657	930.8237	585.8489	619.0607	1017.5047	536.11505	694.37645	749.1703	2574.6151	11743.4629	55.6098	84.574	113.4613	105.11295	508.1664	539.0156	399.3881	102.2356	12918.13205
SIRPG	23.5494	22.6339	43.60025	25.1114	3.543	52.3562	16.7131	54.4649	39.7494	17.3128	12.7011	22.04155	26.67075	43.6081	137.0558	42.9043	59.1317	78.8025	92.87005	88.99515	808.4721	728.2576	42.44195	49.11225	36.8802
SIRT1	375.94025	681.0337	426.61995	495.1204	315.1428	665.7459	392.1335	573.3445	392.8981	494.2104	650.1901	531.5366	412.42415	29.3251	11.7108	7.7739	62.0592	2.4768	3.53285	3.86545	16.2539	28.0716	12.591	39.69615	10.52745
SKAP2	922.08265	537.4191	709.34685	1004.2033	1818.28395	2046.5495	2206.3915	1236.3654	932.5939	411.0231	666.5444	1056.61715	266.5496	1492.2833	1366.3102	360.2467	1580.4432	1670.4888	1898.34425	1498.22665	1550.1302	1546.2822	629.784	1553.6946	401.7261
SLAMF1	12.5832	22.85695	22.9652	22.9856	1.9393	30.168	10.9398	56.265	38.4994	10.2528	10.9025	21.71645	13.00475	24.407	23.4198	9.571	75.1935	5.4666	7.69845	9.70785	46.3368	72.3898	10.9503	47.8708	9.74435
SMAD2	1508.59755	1885.2359	1764.1018	1182.8776	1964.837	1561.7985	1256.6514	1600.1484	1958.4309	1632.9018	1393.7008	1093.4557	1540.62655	1701.5222	2305.4729	1484.0989	1562.3754	1610.4945	1893.2178	1530.06325	1959.4415	1862.4408	1635.5103	1687.95705	1672.44955
SMAD3	2235.6246	1124.30535	2274.40335	1107.4351	2895.9815	1615.7391	1963.5182	1423.5518	2328.5624	1052.48	955.4307	1057.31055	784.3275	2600.8772	1684.0598	1735.9836	1467.1576	1650.4884	1802.44515	1722.78	1534.4624	1577.6758	1394.2489	1205.75705	1734.67715
SMAD4	1104.5838	1452.26145	1278.2423	1012.632	1868.52825	1694.4512	1402.9364	1380.9971	1416.0601	1620.5124	2313.7909	929.90195	1335.21435	1582.9832	2211.8003	2360.0132	1567.9439	1796.9448	2117.86395	1780.754	1915.0753	1770.5895	2743.9363	1587.2559	2367.9624
SMARCA2	1506.47225	3038.1909	1697.11115	1822.6313	2432.4594	2255.5189	1831.4286	1493.0793	1689.0282	1088.6371	2959.8071	1998.4509	1169.5166	3204.3836	5275.2358	2774.2574	2367.2982	3577.6472	4330.57925	3604.8689	3201.81	3256.6341	3482.99275	2535.38705	3582.6158
SMARCB1	1945.4086	1425.0012	1932.58475	1809.1806	1947.1278	1414.3216	1694.6183	1434.2714	2325.7135	1833.0595	1673.5978	1706.2095	2596.6311	1585.3727	1106.4804	1392.7347	1603.0407	1467.8183	1229.631	1401.89005	1017.4639	1185.7816	1561.93885	1561.2174	2213.928
SNAI2	486.4683	371.3384	671.41895	115.8157	59.13725	225.5193	26.8184	144.8563	1030.8466	180.1159	173.2169	125.8137	103.21445	626.3014	732.4159	1213.4339	170.5259	241.1011	254.93815	180.90755	193.7775	235.1049	696.6509	163.39605	765.7066
SOX4	3826.24745	3810.933	2147.1082	3028.9289	980.8854	1535.0422	3729.7671	4510.3123	3276.9246	4073.9681	2412.0668	3499.4562	6453.464	1043.0756	2510.5432	1720.462	1000	2702.7122	2035.89475	1586.33705	1426.6427	1350.203	1251.8569	888.5255	3745.3183
SOX9	487.22435	1738.6466	1103.9761	4944.95	462.4944	1053.7849	2964.6563	421.193	765.7014	1604.1585	2323.9961	5286.9052	1594.44425	155.1037	2634.8398	126.1484	1526.2055	573.9284	704.4628	618.70245	275.2101	267.3611	2293.04745	1258.3153	581.80315
SRRT	2602.29725	1926.70665	2848.61675	2492.831	1215.76815	1362.2712	1565.4121	1713.0987	2217.477	2089.12	2315.4412	2352.63385	2877.3614	1968.8995	1292.1739	1598.0198	1682.7697	1477.406	1185.63185	1421.91225	1114.094	1200.38	1821.30905	1551.7782	2098.2955
SSR1	3460.55485	4296.42425	3396.4342	3747.299	1457.631	3630.0288	2892.3661	4403.5125	4634.5758	5019.6168	4389.1106	3825.17115	3849.6708	2551.4241	3746.1476	3185.5124	2993.8685	2677.0936	3606.42875	3102.37765	3110.7011	3160.6145	4116.7783	2959.8317	3374.05925
ST8SIA1	23.45145	64.0345	21.46125	19.0723	4.88395	34.0807	8.5792	55.4471	53.8546	28.7979	111.6565	20.3951	23.9562	256.9278	235.6699	110.2473	60.8538	22.7812	23.8687	18.98045	111.6436	123.1781	276.56205	174.4765	174.126
STAMBP	776.1867	782.9252	840.80375	792.8894	417.8093	733.0677	735.9683	775.1747	984.0155	1043.948	940.6176	841.6459	674.69385	607.0441	655.1418	741.3428	795.5361	716.4495	730.0733	659.123	533.4581	549.5179	888.52125	789.3345	640.6021
STAT1	4281.9378	5590.4694	7433.46275	3708.8751	1521.16825	4990.1268	4252.0446	6651.2852	6587.6109	6021.1783	2949.3566	3766.70555	3031.1123	2713.4588	3160.9487	1562.7142	2509.1265	3538.5409	4139.96815	3140.6716	4371.4609	5183.9585	2968.45335	2756.39735	1794.5202
STIL	321.4029	280.8979	689.4261	469.1555	36.3684	73.8676	71.1506	218.6955	382.2775	494.0846	140.4282	456.80425	345.58145	49.6874	77.6456	25.0883	221.2205	45.8583	46.03855	32.9288	39.3701	40.2397	66.6791	206.94135	47.4072
STK11	1427.40735	943.1007	1189.07615	1303.5232	1667.6986	874.4359	1046.2711	837.3206	997.67	906.2615	1261.0767	1196.75235	1496.48055	1184.4961	742.5131	1313.7766	1336.2313	1164.7275	804.66775	1148.42965	905.0783	850.0031	1048.45855	1045.2365	1494.3355
STK3	503.3203	614.4277	560.728	366.333	904.11455	411.1878	351.1803	569.0531	571.268	677.5148	542.6108	437.50895	421.31825	1839.8167	1278.5992	1086.7718	2614.8562	794.8241	896.9466	904.2838	1122.5364	1099.424	836.7087	1906.2633	1032.5824
STK4	1020.08375	1054.7926	986.67935	1301.2152	722.63355	1128.2051	744.0152	975.9259	1053.2646	991.3438	598.463	1647.9863	724.14705	958.5084	945.2383	583.7456	995.3294	528.2175	634.2519	556.83105	1311.828	1408.4893	722.67445	982.11485	672.57575
